"yearFrom","yearTo","cropRotate","cropFrom","cropTo","plottingColorFrom","plottingColorTo","plotXAxisFrom","plotXAxisTo","plotYAxisFrom","plotYAxisTo","xEndFrom","xEndTo","yEndFrom_streamlined","yEndTo_streamlined","totalNumPixels_cropTransition","totalPercPixelsWiArea_cropTransition","totalNumPixels_cropYearFrom","totalPercPixelsWiArea_cropYearFrom","totalNumPixels_cropYearTo","totalPercPixelsWiArea_cropYearTo"
2008,2009,"corn_corn","corn","corn","#ffd300","#ffd300",1,2,6.4,6.4,1.2,1.8,6.4,6.4,160885,7.29711317612311,829521,37.6238221025628,818129,37.1071256218319
2008,2009,"corn_dryBeans","corn","dryBeans","#ffd300","#e41a1c",1,2,6.4,1.9,1.2,1.8,5.9,2.4,2,9.07121630496703e-05,829521,37.6238221025628,8,0.000362848652198681
2008,2009,"corn_hay","corn","hay","#ffd300","#f781bf",1,2,6.4,4.6,1.2,1.8,6.2,4.8,141,0.00639520749500176,829521,37.6238221025628,3407,0.154528169755113
2008,2009,"corn_other","corn","other","#ffd300","#AAAAAA",1,2,6.4,1,1.2,1.8,5.8,1.6,28808,1.30661799656745,829521,37.6238221025628,656667,29.7838419866689
2008,2009,"corn_soy","corn","soy","#ffd300","#4daf4a",1,2,6.4,5.5,1.2,1.8,6.3,5.6,639135,28.9886591653755,829521,37.6238221025628,722469,32.7683628631661
2008,2009,"corn_springWheat","corn","springWheat","#ffd300","#a65628",1,2,6.4,3.7,1.2,1.8,6.1,4,520,0.0235851623929143,829521,37.6238221025628,3953,0.179292590267673
2008,2009,"corn_sugarbeets","corn","sugarbeets","#ffd300","#377eb8",1,2,6.4,2.8,1.2,1.8,6,3.2,30,0.00136068244574506,829521,37.6238221025628,143,0.00648591965805143
2008,2009,"dryBeans_corn","dryBeans","corn","#e41a1c","#ffd300",1,2,1.9,6.4,1.2,1.8,2.4,5.9,6,0.000272136489149011,61,0.00276672097301495,818129,37.1071256218319
2008,2009,"dryBeans_other","dryBeans","other","#e41a1c","#AAAAAA",1,2,1.9,1,1.2,1.8,1.8,1.1,29,0.00131532636422022,61,0.00276672097301495,656667,29.7838419866689
2008,2009,"dryBeans_soy","dryBeans","soy","#e41a1c","#4daf4a",1,2,1.9,5.5,1.2,1.8,2.3,5.1,24,0.00108854595659604,61,0.00276672097301495,722469,32.7683628631661
2008,2009,"dryBeans_springWheat","dryBeans","springWheat","#e41a1c","#a65628",1,2,1.9,3.7,1.2,1.8,2.1,3.5,1,4.53560815248352e-05,61,0.00276672097301495,3953,0.179292590267673
2008,2009,"dryBeans_sugarbeets","dryBeans","sugarbeets","#e41a1c","#377eb8",1,2,1.9,2.8,1.2,1.8,2,2.7,1,4.53560815248352e-05,61,0.00276672097301495,143,0.00648591965805143
2008,2009,"hay_corn","hay","corn","#f781bf","#ffd300",1,2,4.6,6.4,1.2,1.8,4.8,6.2,1114,0.0505266748186664,6400,0.290278921758945,818129,37.1071256218319
2008,2009,"hay_hay","hay","hay","#f781bf","#f781bf",1,2,4.6,4.6,1.2,1.8,4.6,4.6,1271,0.0576475796180655,6400,0.290278921758945,3407,0.154528169755113
2008,2009,"hay_other","hay","other","#f781bf","#AAAAAA",1,2,4.6,1,1.2,1.8,4.2,1.4,3403,0.154346745429014,6400,0.290278921758945,656667,29.7838419866689
2008,2009,"hay_soy","hay","soy","#f781bf","#4daf4a",1,2,4.6,5.5,1.2,1.8,4.7,5.4,607,0.027531141485575,6400,0.290278921758945,722469,32.7683628631661
2008,2009,"hay_springWheat","hay","springWheat","#f781bf","#a65628",1,2,4.6,3.7,1.2,1.8,4.5,3.8,5,0.000226780407624176,6400,0.290278921758945,3953,0.179292590267673
2008,2009,"other_corn","other","corn","#AAAAAA","#ffd300",1,2,1,6.4,1.2,1.8,1.6,5.8,18022,0.81740730124058,632387,28.6825963272459,818129,37.1071256218319
2008,2009,"other_dryBeans","other","dryBeans","#AAAAAA","#e41a1c",1,2,1,1.9,1.2,1.8,1.1,1.8,1,4.53560815248352e-05,632387,28.6825963272459,8,0.000362848652198681
2008,2009,"other_hay","other","hay","#AAAAAA","#f781bf",1,2,1,4.6,1.2,1.8,1.4,4.2,1775,0.0805070447065824,632387,28.6825963272459,3407,0.154528169755113
2008,2009,"other_other","other","other","#AAAAAA","#AAAAAA",1,2,1,1,1.2,1.8,1,1,594835,26.9793847538253,632387,28.6825963272459,656667,29.7838419866689
2008,2009,"other_soy","other","soy","#AAAAAA","#4daf4a",1,2,1,5.5,1.2,1.8,1.5,5,17065,0.774001531221312,632387,28.6825963272459,722469,32.7683628631661
2008,2009,"other_springWheat","other","springWheat","#AAAAAA","#a65628",1,2,1,3.7,1.2,1.8,1.3,3.4,622,0.0282114827084475,632387,28.6825963272459,3953,0.179292590267673
2008,2009,"other_sugarbeets","other","sugarbeets","#AAAAAA","#377eb8",1,2,1,2.8,1.2,1.8,1.2,2.6,67,0.00303885746216396,632387,28.6825963272459,143,0.00648591965805143
2008,2009,"soy_corn","soy","corn","#4daf4a","#ffd300",1,2,5.5,6.4,1.2,1.8,5.6,6.3,636859,28.885428723825,733836,33.2839254418589,818129,37.1071256218319
2008,2009,"soy_dryBeans","soy","dryBeans","#4daf4a","#e41a1c",1,2,5.5,1.9,1.2,1.8,5.1,2.3,5,0.000226780407624176,733836,33.2839254418589,8,0.000362848652198681
2008,2009,"soy_hay","soy","hay","#4daf4a","#f781bf",1,2,5.5,4.6,1.2,1.8,5.4,4.7,208,0.00943406495716572,733836,33.2839254418589,3407,0.154528169755113
2008,2009,"soy_other","soy","other","#4daf4a","#AAAAAA",1,2,5.5,1,1.2,1.8,5,1.5,29046,1.31741274397036,733836,33.2839254418589,656667,29.7838419866689
2008,2009,"soy_soy","soy","soy","#4daf4a","#4daf4a",1,2,5.5,5.5,1.2,1.8,5.5,5.5,64896,2.9434282666357,733836,33.2839254418589,722469,32.7683628631661
2008,2009,"soy_springWheat","soy","springWheat","#4daf4a","#a65628",1,2,5.5,3.7,1.2,1.8,5.3,3.9,2780,0.126089906639042,733836,33.2839254418589,3953,0.179292590267673
2008,2009,"soy_sugarbeets","soy","sugarbeets","#4daf4a","#377eb8",1,2,5.5,2.8,1.2,1.8,5.2,3.1,42,0.00190495542404308,733836,33.2839254418589,143,0.00648591965805143
2008,2009,"springWheat_corn","springWheat","corn","#a65628","#ffd300",1,2,3.7,6.4,1.2,1.8,4,6.1,1188,0.0538830248515042,2464,0.111757384877194,818129,37.1071256218319
2008,2009,"springWheat_hay","springWheat","hay","#a65628","#f781bf",1,2,3.7,4.6,1.2,1.8,3.8,4.5,11,0.000498916896773187,2464,0.111757384877194,3407,0.154528169755113
2008,2009,"springWheat_other","springWheat","other","#a65628","#AAAAAA",1,2,3.7,1,1.2,1.8,3.4,1.3,520,0.0235851623929143,2464,0.111757384877194,656667,29.7838419866689
2008,2009,"springWheat_soy","springWheat","soy","#a65628","#4daf4a",1,2,3.7,5.5,1.2,1.8,3.9,5.3,720,0.0326563786978813,2464,0.111757384877194,722469,32.7683628631661
2008,2009,"springWheat_springWheat","springWheat","springWheat","#a65628","#a65628",1,2,3.7,3.7,1.2,1.8,3.7,3.7,25,0.00113390203812088,2464,0.111757384877194,3953,0.179292590267673
2008,2009,"sugarbeets_corn","sugarbeets","corn","#377eb8","#ffd300",1,2,2.8,6.4,1.2,1.8,3.2,6,55,0.00249458448386593,107,0.00485310072315736,818129,37.1071256218319
2008,2009,"sugarbeets_hay","sugarbeets","hay","#377eb8","#f781bf",1,2,2.8,4.6,1.2,1.8,3,4.4,1,4.53560815248352e-05,107,0.00485310072315736,3407,0.154528169755113
2008,2009,"sugarbeets_other","sugarbeets","other","#377eb8","#AAAAAA",1,2,2.8,1,1.2,1.8,2.6,1.2,26,0.00117925811964571,107,0.00485310072315736,656667,29.7838419866689
2008,2009,"sugarbeets_soy","sugarbeets","soy","#377eb8","#4daf4a",1,2,2.8,5.5,1.2,1.8,3.1,5.2,22,0.000997833793546374,107,0.00485310072315736,722469,32.7683628631661
2008,2009,"sugarbeets_sugarbeets","sugarbeets","sugarbeets","#377eb8","#377eb8",1,2,2.8,2.8,1.2,1.8,2.8,2.8,3,0.000136068244574506,107,0.00485310072315736,143,0.00648591965805143
2009,2010,"corn_corn","corn","corn","#ffd300","#ffd300",2,3,6.4,6.4,2.2,2.8,6.4,6.4,151709,6.88092577205122,818129,37.1071256218319,804436,36.4860647975123
2009,2010,"corn_hay","corn","hay","#ffd300","#f781bf",2,3,6.4,4.6,2.2,2.8,6.2,4.8,184,0.00834551900056967,818129,37.1071256218319,4460,0.202288123600765
2009,2010,"corn_other","corn","other","#ffd300","#AAAAAA",2,3,6.4,1,2.2,2.8,5.8,1.6,24056,1.09108589716144,818129,37.1071256218319,663457,30.0918097802226
2009,2010,"corn_soy","corn","soy","#ffd300","#4daf4a",2,3,6.4,5.5,2.2,2.8,6.3,5.6,642019,29.1194661044932,818129,37.1071256218319,730586,33.1365181769032
2009,2010,"corn_springWheat","corn","springWheat","#ffd300","#a65628",2,3,6.4,3.7,2.2,2.8,6.1,4,155,0.00703019263634945,818129,37.1071256218319,1807,0.0819584393153772
2009,2010,"corn_sugarbeets","corn","sugarbeets","#ffd300","#377eb8",2,3,6.4,2.8,2.2,2.8,6,3.2,6,0.000272136489149011,818129,37.1071256218319,29,0.00131532636422022
2009,2010,"dryBeans_corn","dryBeans","corn","#e41a1c","#ffd300",2,3,1.9,6.4,2.2,2.8,2.4,5.9,2,9.07121630496703e-05,8,0.000362848652198681,804436,36.4860647975123
